"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged"
0.905,0.925,0.923469387755102,0.906862745098039,0.923469387755102,0.905,0.914141414141414,0.5,0.4525,0.49,0.915,0.915,363.076847640726,1
0.835,0.875,0.869791666666667,0.841346153846154,0.869791666666667,0.835,0.852040816326531,0.5,0.4175,0.48,0.855,0.855,436.875677956194,1
0.93,0.915,0.916256157635468,0.928934010152284,0.916256157635468,0.93,0.923076923076923,0.5,0.465,0.5075,0.9225,0.9225,363.926902190632,1
0.92,0.9,0.901960784313726,0.918367346938776,0.901960784313726,0.92,0.910891089108911,0.5,0.46,0.51,0.91,0.91,349.651839452468,1
0.95,0.925,0.926829268292683,0.948717948717949,0.926829268292683,0.95,0.938271604938272,0.5,0.475,0.5125,0.9375,0.9375,346.903819652341,1
0.945,0.935,0.935643564356436,0.944444444444444,0.935643564356436,0.945,0.940298507462687,0.5,0.4725,0.505,0.94,0.94,322.974116614493,1
0.915,0.875,0.879807692307692,0.911458333333333,0.879807692307692,0.915,0.897058823529412,0.5,0.4575,0.52,0.895,0.895,404.386374592929,1
0.94,0.92,0.92156862745098,0.938775510204082,0.92156862745098,0.94,0.930693069306931,0.5,0.47,0.51,0.93,0.93,330.773798392286,1
0.88,0.87,0.871287128712871,0.878787878787879,0.871287128712871,0.88,0.875621890547264,0.5,0.44,0.505,0.875,0.875,417.235783841698,1
0.885,0.9,0.898477157360406,0.886699507389162,0.898477157360406,0.885,0.891687657430731,0.5,0.4425,0.4925,0.8925,0.8925,397.24526124402,1
0.915,0.87,0.875598086124402,0.910994764397906,0.875598086124402,0.915,0.894865525672372,0.5,0.4575,0.5225,0.8925,0.8925,406.754450899909,1
0.89,0.88,0.881188118811881,0.888888888888889,0.881188118811881,0.89,0.885572139303483,0.5,0.445,0.505,0.885,0.885,418.355979801095,1
0.88,0.91,0.907216494845361,0.883495145631068,0.907216494845361,0.88,0.893401015228426,0.5,0.44,0.485,0.895,0.895,386.990239418349,1
0.93,0.89,0.894230769230769,0.927083333333333,0.894230769230769,0.93,0.911764705882353,0.5,0.465,0.52,0.91,0.91,374.629279245604,1
0.92,0.875,0.880382775119617,0.916230366492147,0.880382775119617,0.92,0.899755501222494,0.5,0.46,0.5225,0.8975,0.8975,394.420551591754,1
0.92,0.905,0.906403940886699,0.918781725888325,0.9064039408867,0.92,0.913151364764268,0.5,0.46,0.5075,0.9125,0.9125,407.500677211372,1
0.895,0.865,0.868932038834951,0.891752577319588,0.868932038834951,0.895,0.881773399014778,0.5,0.4475,0.515,0.88,0.88,421.01290569829,1
0.945,0.935,0.935643564356436,0.944444444444444,0.935643564356436,0.945,0.940298507462687,0.5,0.4725,0.505,0.94,0.94,333.910508016291,1
0.9,0.87,0.87378640776699,0.896907216494845,0.87378640776699,0.9,0.886699507389163,0.5,0.45,0.515,0.885,0.885,433.964872185239,1
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.5,0.46,0.5,0.92,0.92,342.114801438755,1
0.9,0.88,0.882352941176471,0.897959183673469,0.882352941176471,0.9,0.891089108910891,0.5,0.45,0.51,0.89,0.89,404.352981217644,1
0.9,0.87,0.87378640776699,0.896907216494845,0.87378640776699,0.9,0.886699507389163,0.5,0.45,0.515,0.885,0.885,428.188408339454,1
0.925,0.9,0.902439024390244,0.923076923076923,0.902439024390244,0.925,0.91358024691358,0.5,0.4625,0.5125,0.9125,0.9125,371.891680300165,1
0.895,0.915,0.913265306122449,0.897058823529412,0.913265306122449,0.895,0.904040404040404,0.5,0.4475,0.49,0.905,0.905,389.849339752464,1
0.955,0.94,0.940886699507389,0.954314720812183,0.940886699507389,0.955,0.947890818858561,0.5,0.4775,0.5075,0.9475,0.9475,296.174106424446,1
0.895,0.865,0.868932038834951,0.891752577319588,0.868932038834951,0.895,0.881773399014778,0.5,0.4475,0.515,0.88,0.88,382.360782982051,1
0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.5,0.4425,0.5,0.885,0.885,412.645390764543,1
0.91,0.915,0.914572864321608,0.91044776119403,0.914572864321608,0.91,0.912280701754386,0.5,0.455,0.4975,0.9125,0.9125,366.459372112787,1
0.885,0.87,0.87192118226601,0.883248730964467,0.87192118226601,0.885,0.878411910669975,0.5,0.4425,0.5075,0.8775,0.8775,410.577558127156,1
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.5,0.445,0.5,0.89,0.89,374.134166317213,1
0.865,0.88,0.878172588832487,0.866995073891626,0.878172588832487,0.865,0.871536523929471,0.5,0.4325,0.4925,0.8725,0.8725,418.000830912462,1
0.93,0.905,0.907317073170732,0.928205128205128,0.907317073170732,0.93,0.918518518518519,0.5,0.465,0.5125,0.9175,0.9175,398.447017129609,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,397.241985063104,1
0.93,0.92,0.920792079207921,0.929292929292929,0.920792079207921,0.93,0.925373134328358,0.5,0.465,0.505,0.925,0.925,350.18326941781,1
0.89,0.905,0.903553299492386,0.891625615763547,0.903553299492386,0.89,0.896725440806045,0.5,0.445,0.4925,0.8975,0.8975,380.760328434865,1
0.89,0.885,0.885572139303483,0.889447236180904,0.885572139303483,0.89,0.887780548628429,0.5,0.445,0.5025,0.8875,0.8875,412.862290136412,1
0.885,0.905,0.903061224489796,0.887254901960784,0.903061224489796,0.885,0.893939393939394,0.5,0.4425,0.49,0.895,0.895,393.677282765571,1
0.825,0.81,0.812807881773399,0.822335025380711,0.812807881773399,0.825,0.818858560794045,0.5,0.4125,0.5075,0.8175,0.8175,462.650084663924,1
0.95,0.91,0.913461538461538,0.947916666666667,0.913461538461538,0.95,0.931372549019608,0.5,0.475,0.52,0.93,0.93,369.571962225673,1
0.905,0.895,0.896039603960396,0.904040404040404,0.896039603960396,0.905,0.900497512437811,0.5,0.4525,0.505,0.9,0.9,395.621032025054,1
0.925,0.91,0.911330049261084,0.923857868020305,0.911330049261084,0.925,0.918114143920595,0.5,0.4625,0.5075,0.9175,0.9175,363.215578628415,1
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5,0.45,0.5,0.9,0.9,411.275260537657,1
0.94,0.925,0.926108374384237,0.939086294416244,0.926108374384236,0.94,0.933002481389578,0.5,0.47,0.5075,0.9325,0.9325,323.04684915259,1
0.91,0.88,0.883495145631068,0.907216494845361,0.883495145631068,0.91,0.896551724137931,0.5,0.455,0.515,0.895,0.895,374.680944220129,1
0.87,0.895,0.892307692307692,0.873170731707317,0.892307692307692,0.87,0.881012658227848,0.5,0.435,0.4875,0.8825,0.8825,3572.10341857701,0
0.9,0.915,0.913705583756345,0.901477832512315,0.913705583756345,0.9,0.906801007556675,0.5,0.45,0.4925,0.9075,0.9075,374.809103798443,1
0.915,0.885,0.888349514563107,0.912371134020619,0.888349514563107,0.915,0.901477832512315,0.5,0.4575,0.515,0.9,0.9,401.249921834594,1
0.965,0.945,0.946078431372549,0.964285714285714,0.946078431372549,0.965,0.955445544554455,0.5,0.4825,0.51,0.955,0.955,312.451993748524,1
0.93,0.91,0.911764705882353,0.928571428571429,0.911764705882353,0.93,0.920792079207921,0.5,0.465,0.51,0.92,0.92,355.144186941394,1
0.865,0.88,0.878172588832487,0.866995073891626,0.878172588832487,0.865,0.871536523929471,0.5,0.4325,0.4925,0.8725,0.8725,401.759609513287,1
0.875,0.88,0.879396984924623,0.875621890547264,0.879396984924623,0.875,0.87719298245614,0.5,0.4375,0.4975,0.8775,0.8775,395.475928152058,1
0.85,0.865,0.862944162436548,0.852216748768473,0.862944162436548,0.85,0.856423173803527,0.5,0.425,0.4925,0.8575,0.8575,436.400184805225,1
0.945,0.92,0.921951219512195,0.943589743589744,0.921951219512195,0.945,0.933333333333333,0.5,0.4725,0.5125,0.9325,0.9325,346.916708222555,1
0.9,0.88,0.882352941176471,0.897959183673469,0.882352941176471,0.9,0.891089108910891,0.5,0.45,0.51,0.89,0.89,384.128672755032,1
0.91,0.89,0.892156862745098,0.908163265306122,0.892156862745098,0.91,0.900990099009901,0.5,0.455,0.51,0.9,0.9,364.02246817705,1
0.92,0.93,0.929292929292929,0.920792079207921,0.929292929292929,0.92,0.924623115577889,0.5,0.46,0.495,0.925,0.925,349.358413067909,1
0.93,0.855,0.865116279069767,0.924324324324324,0.865116279069767,0.93,0.896385542168675,0.5,0.465,0.5375,0.8925,0.8925,408.270346057353,1
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.5,0.47,0.5,0.94,0.94,347.547987333093,1
0.825,0.86,0.854922279792746,0.830917874396135,0.854922279792746,0.825,0.839694656488549,0.5,0.4125,0.4825,0.8425,0.8425,457.555367058583,1
0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.5,0.4425,0.5,0.885,0.885,394.83258758479,1
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000741715,0
0.895,0.89,0.890547263681592,0.894472361809045,0.890547263681592,0.895,0.892768079800499,0.5,0.4475,0.5025,0.8925,0.8925,410.429493466615,1
0.895,0.9,0.899497487437186,0.895522388059702,0.899497487437186,0.895,0.897243107769424,0.5,0.4475,0.4975,0.8975,0.8975,381.881135808745,1
0.91,0.905,0.90547263681592,0.909547738693467,0.90547263681592,0.91,0.907730673316708,0.5,0.455,0.5025,0.9075,0.9075,390.523396596027,1
0.935,0.955,0.954081632653061,0.936274509803921,0.954081632653061,0.935,0.944444444444445,0.5,0.4675,0.49,0.945,0.945,322.074394635444,1
0.905,0.89,0.891625615763547,0.903553299492386,0.891625615763547,0.905,0.898263027295285,0.5,0.4525,0.5075,0.8975,0.8975,389.758227205599,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,403.900503257218,1
0.94,0.91,0.912621359223301,0.938144329896907,0.912621359223301,0.94,0.926108374384236,0.5,0.47,0.515,0.925,0.925,357.547050450912,1
0.9,0.915,0.913705583756345,0.901477832512315,0.913705583756345,0.9,0.906801007556675,0.5,0.45,0.4925,0.9075,0.9075,395.340774129546,1
0.91,0.9,0.900990099009901,0.909090909090909,0.900990099009901,0.91,0.90547263681592,0.5,0.455,0.505,0.905,0.905,355.489272812474,1
0.9,0.915,0.913705583756345,0.901477832512315,0.913705583756345,0.9,0.906801007556675,0.5,0.45,0.4925,0.9075,0.9075,355.976534097285,1
0.9,0.88,0.882352941176471,0.897959183673469,0.882352941176471,0.9,0.891089108910891,0.5,0.45,0.51,0.89,0.89,413.682066658659,1
0.91,0.905,0.90547263681592,0.909547738693467,0.90547263681592,0.91,0.907730673316708,0.5,0.455,0.5025,0.9075,0.9075,353.839741162105,1
0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.5,0.4725,0.5,0.945,0.945,327.852427407086,1
0.955,0.915,0.918269230769231,0.953125,0.918269230769231,0.955,0.936274509803922,0.5,0.4775,0.52,0.935,0.935,358.670972654073,1
0.89,0.905,0.903553299492386,0.891625615763547,0.903553299492386,0.89,0.896725440806045,0.5,0.445,0.4925,0.8975,0.8975,377.651146875134,1
0.9,0.905,0.904522613065327,0.900497512437811,0.904522613065327,0.9,0.902255639097744,0.5,0.45,0.4975,0.9025,0.9025,363.966328195216,1
0.94,0.935,0.935323383084577,0.939698492462312,0.935323383084577,0.94,0.937655860349127,0.5,0.47,0.5025,0.9375,0.9375,350.217080715424,1
0.915,0.875,0.879807692307692,0.911458333333333,0.879807692307692,0.915,0.897058823529412,0.5,0.4575,0.52,0.895,0.895,400.573091156677,1
0.895,0.935,0.932291666666667,0.899038461538462,0.932291666666667,0.895,0.913265306122449,0.5,0.4475,0.48,0.915,0.915,362.441172944925,1
0.89,0.91,0.908163265306122,0.892156862745098,0.908163265306122,0.89,0.898989898989899,0.5,0.445,0.49,0.9,0.9,389.791115262606,1
0.95,0.905,0.909090909090909,0.947643979057592,0.909090909090909,0.95,0.929095354523227,0.5,0.475,0.5225,0.9275,0.9275,357.330072724078,1
0.915,0.92,0.919597989949749,0.915422885572139,0.919597989949749,0.915,0.917293233082707,0.5,0.4575,0.4975,0.9175,0.9175,369.63656135045,1
0.9,0.905,0.904522613065327,0.900497512437811,0.904522613065327,0.9,0.902255639097744,0.5,0.45,0.4975,0.9025,0.9025,392.510464582497,1
0.915,0.875,0.879807692307692,0.911458333333333,0.879807692307692,0.915,0.897058823529412,0.5,0.4575,0.52,0.895,0.895,438.78787425068,1
0.95,0.97,0.969387755102041,0.950980392156863,0.969387755102041,0.95,0.959595959595959,0.5,0.475,0.49,0.96,0.96,291.125825834607,1
0.965,0.93,0.932367149758454,0.963730569948187,0.932367149758454,0.965,0.948402948402948,0.5,0.4825,0.5175,0.9475,0.9475,319.55485533218,1
0.905,0.91,0.909547738693467,0.90547263681592,0.909547738693467,0.905,0.907268170426065,0.5,0.4525,0.4975,0.9075,0.9075,382.798927191734,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,388.973993255316,1
0.85,0.875,0.871794871794872,0.853658536585366,0.871794871794872,0.85,0.860759493670886,0.5,0.425,0.4875,0.8625,0.8625,452.289540606057,1
0.9,0.88,0.882352941176471,0.897959183673469,0.882352941176471,0.9,0.891089108910891,0.5,0.45,0.51,0.89,0.89,404.056642800639,1
0.895,0.885,0.886138613861386,0.893939393939394,0.886138613861386,0.895,0.890547263681592,0.5,0.4475,0.505,0.89,0.89,411.32356788154,1
0.945,0.935,0.935643564356436,0.944444444444444,0.935643564356436,0.945,0.940298507462687,0.5,0.4725,0.505,0.94,0.94,364.040922117653,1
0.93,0.915,0.916256157635468,0.928934010152284,0.916256157635468,0.93,0.923076923076923,0.5,0.465,0.5075,0.9225,0.9225,352.883725662032,1
0.86,0.88,0.877551020408163,0.862745098039216,0.877551020408163,0.86,0.868686868686869,0.5,0.43,0.49,0.87,0.87,439.40253108941,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,369.719568379176,1
0.88,0.885,0.884422110552764,0.880597014925373,0.884422110552764,0.88,0.882205513784461,0.5,0.44,0.4975,0.8825,0.8825,397.085012237879,1
0.925,0.895,0.898058252427185,0.922680412371134,0.898058252427185,0.925,0.911330049261084,0.5,0.4625,0.515,0.91,0.91,398.453334620183,1
0.95,0.93,0.931372549019608,0.948979591836735,0.931372549019608,0.95,0.940594059405941,0.5,0.475,0.51,0.94,0.94,328.446256800509,1
0.94,0.92,0.92156862745098,0.938775510204082,0.92156862745098,0.94,0.930693069306931,0.5,0.47,0.51,0.93,0.93,365.584168068013,1
0.92,0.88,0.884615384615385,0.916666666666667,0.884615384615385,0.92,0.901960784313726,0.5,0.46,0.52,0.9,0.9,373.402407865721,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,397.41734578738,1
0.885,0.875,0.876237623762376,0.883838383838384,0.876237623762376,0.885,0.880597014925373,0.5,0.4425,0.505,0.88,0.88,427.464935653087,1
0.945,0.925,0.926470588235294,0.943877551020408,0.926470588235294,0.945,0.935643564356436,0.5,0.4725,0.51,0.935,0.935,358.663962990764,1
0.875,0.855,0.857843137254902,0.872448979591837,0.857843137254902,0.875,0.866336633663366,0.5,0.4375,0.51,0.865,0.865,427.583139137358,1
0.935,0.91,0.91219512195122,0.933333333333333,0.91219512195122,0.935,0.923456790123457,0.5,0.4675,0.5125,0.9225,0.9225,383.887138753666,1
0.92,0.93,0.929292929292929,0.920792079207921,0.929292929292929,0.92,0.924623115577889,0.5,0.46,0.495,0.925,0.925,340.503013068334,1
0.955,0.92,0.922705314009662,0.953367875647668,0.922705314009662,0.955,0.938574938574939,0.5,0.4775,0.5175,0.9375,0.9375,354.86261777349,1
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.5,0.4575,0.5,0.915,0.915,363.651487230422,1
0.94,0.93,0.930693069306931,0.939393939393939,0.930693069306931,0.94,0.935323383084577,0.5,0.47,0.505,0.935,0.935,321.830775928592,1
0.945,0.885,0.891509433962264,0.941489361702128,0.891509433962264,0.945,0.91747572815534,0.5,0.4725,0.53,0.915,0.915,376.889408540891,1
0.975,0.955,0.955882352941176,0.974489795918367,0.955882352941177,0.975,0.965346534653465,0.5,0.4875,0.51,0.965,0.965,312.658154327038,1
0.93,0.91,0.911764705882353,0.928571428571429,0.911764705882353,0.93,0.920792079207921,0.5,0.465,0.51,0.92,0.92,370.524042415004,1
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000003706881,0
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,372.29906586545,1
0.905,0.91,0.909547738693467,0.90547263681592,0.909547738693467,0.905,0.907268170426065,0.5,0.4525,0.4975,0.9075,0.9075,370.563845117991,1
0.905,0.9,0.900497512437811,0.904522613065327,0.900497512437811,0.905,0.902743142144638,0.5,0.4525,0.5025,0.9025,0.9025,404.845922230469,1
0.86,0.88,0.877551020408163,0.862745098039216,0.877551020408163,0.86,0.868686868686869,0.5,0.43,0.49,0.87,0.87,433.502856320348,1
0.92,0.88,0.884615384615385,0.916666666666667,0.884615384615385,0.92,0.901960784313726,0.5,0.46,0.52,0.9,0.9,3067.49227112937,1
0.895,0.87,0.873170731707317,0.892307692307692,0.873170731707317,0.895,0.883950617283951,0.5,0.4475,0.5125,0.8825,0.8825,408.32158538681,1
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000623774,0
0.955,0.935,0.936274509803921,0.954081632653061,0.936274509803922,0.955,0.945544554455446,0.5,0.4775,0.51,0.945,0.945,330.773599087637,1
0.865,0.85,0.852216748768473,0.862944162436548,0.852216748768473,0.865,0.858560794044665,0.5,0.4325,0.5075,0.8575,0.8575,439.08045355366,1
0.885,0.875,0.876237623762376,0.883838383838384,0.876237623762376,0.885,0.880597014925373,0.5,0.4425,0.505,0.88,0.88,407.123466242509,1
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.5,0.44,0.5,0.88,0.88,383.638868328595,1
0.915,0.925,0.924242424242424,0.915841584158416,0.924242424242424,0.915,0.919597989949749,0.5,0.4575,0.495,0.92,0.92,373.569385908531,1
0.9,0.885,0.886699507389162,0.898477157360406,0.886699507389163,0.9,0.893300248138958,0.5,0.45,0.5075,0.8925,0.8925,414.521669740737,1
0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.5,0.4675,0.5,0.935,0.935,320.790893282443,1
0.92,0.9,0.901960784313726,0.918367346938776,0.901960784313726,0.92,0.910891089108911,0.5,0.46,0.51,0.91,0.91,359.030768412049,1
0.93,0.885,0.889952153110048,0.926701570680628,0.889952153110048,0.93,0.909535452322738,0.5,0.465,0.5225,0.9075,0.9075,386.328852588436,1
0.915,0.885,0.888349514563107,0.912371134020619,0.888349514563107,0.915,0.901477832512315,0.5,0.4575,0.515,0.9,0.9,383.753858107638,1
0.9,0.905,0.904522613065327,0.900497512437811,0.904522613065327,0.9,0.902255639097744,0.5,0.45,0.4975,0.9025,0.9025,378.219903635288,1
0.885,0.89,0.889447236180904,0.885572139303483,0.889447236180904,0.885,0.887218045112782,0.5,0.4425,0.4975,0.8875,0.8875,404.163935815492,1
0.94,0.905,0.908212560386473,0.937823834196891,0.908212560386473,0.94,0.923832923832924,0.5,0.47,0.5175,0.9225,0.9225,339.181805844792,1
0.905,0.915,0.914141414141414,0.905940594059406,0.914141414141414,0.905,0.909547738693467,0.5,0.4525,0.495,0.91,0.91,372.931618888855,1
0.91,0.88,0.883495145631068,0.907216494845361,0.883495145631068,0.91,0.896551724137931,0.5,0.455,0.515,0.895,0.895,383.761946907117,1
0.92,0.91,0.910891089108911,0.919191919191919,0.910891089108911,0.92,0.915422885572139,0.5,0.46,0.505,0.915,0.915,380.843748077226,1
0.93,0.92,0.920792079207921,0.929292929292929,0.920792079207921,0.93,0.925373134328358,0.5,0.465,0.505,0.925,0.925,357.440243914707,1
0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.5,0.4875,0.5,0.975,0.975,289.107893796638,1
0.9,0.895,0.895522388059702,0.899497487437186,0.895522388059702,0.9,0.897755610972569,0.5,0.45,0.5025,0.8975,0.8975,400.184622541268,1
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000826967,0
0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.5,0.4375,0.5,0.875,0.875,399.661726080913,1
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5,0.45,0.5,0.9,0.9,381.291662069002,1
0.915,0.9,0.901477832512315,0.913705583756345,0.901477832512315,0.915,0.90818858560794,0.5,0.4575,0.5075,0.9075,0.9075,393.340593722118,1
0.9,0.86,0.865384615384615,0.895833333333333,0.865384615384615,0.9,0.882352941176471,0.5,0.45,0.52,0.88,0.88,414.534445931197,1
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.5,0.4575,0.5,0.915,0.915,335.420242215127,1
0.905,0.875,0.878640776699029,0.902061855670103,0.878640776699029,0.905,0.891625615763547,0.5,0.4525,0.515,0.89,0.89,392.179350728753,1
0.895,0.885,0.886138613861386,0.893939393939394,0.886138613861386,0.895,0.890547263681592,0.5,0.4475,0.505,0.89,0.89,418.119395661071,1
0.91,0.89,0.892156862745098,0.908163265306122,0.892156862745098,0.91,0.900990099009901,0.5,0.455,0.51,0.9,0.9,404.356887219561,1
0.965,0.915,0.919047619047619,0.963157894736842,0.919047619047619,0.965,0.941463414634146,0.5,0.4825,0.525,0.94,0.94,352.627253813855,1
0.905,0.845,0.85377358490566,0.898936170212766,0.85377358490566,0.905,0.878640776699029,0.5,0.4525,0.53,0.875,0.875,428.55263163201,1
0.895,0.885,0.886138613861386,0.893939393939394,0.886138613861386,0.895,0.890547263681592,0.5,0.4475,0.505,0.89,0.89,378.637226450426,1
0.875,0.88,0.879396984924623,0.875621890547264,0.879396984924623,0.875,0.87719298245614,0.5,0.4375,0.4975,0.8775,0.8775,400.054133188183,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,395.456204437166,1
0.9,0.915,0.913705583756345,0.901477832512315,0.913705583756345,0.9,0.906801007556675,0.5,0.45,0.4925,0.9075,0.9075,411.678397928058,1
0.87,0.86,0.861386138613861,0.868686868686869,0.861386138613861,0.87,0.865671641791045,0.5,0.435,0.505,0.865,0.865,401.324131300262,1
0.945,0.905,0.908653846153846,0.942708333333333,0.908653846153846,0.945,0.926470588235294,0.5,0.4725,0.52,0.925,0.925,371.64688812659,1
